-64,-2,-6
-64,-2,-5
-65,-1,-4
-65,0,-4
-56,1,4
-53,-1,1
-85,-4,-24
-90,-6,-19
-57,-2,-13
-48,-3,-19
-62,-4,-13
-60,-6,-7
-57,-8,-10
-60,-8,-21
-55,-7,-4
-55,-8,1
-55,-6,-10
-75,2,2
-72,0,-8
-67,-13,-44
-53,-16,-39
-55,-6,-8
-56,-3,-4
-55,-6,-11
-53,-9,-20
-59,-10,-28
-74,3,-14
-75,-12,-53
-51,-9,-56
-52,-14,-45
-55,-10,-29
-55,-2,-18
-57,2,11
-55,-5,1
-50,-8,-14
-64,-7,-34
-65,-1,-25
-63,-14,-62
-53,-15,-58
-53,-11,-23
-56,-6,-16
-65,-3,-7
-63,-3,3
-58,-3,-1
-62,-4,-5
-63,-5,-5
-67,-6,-8
-69,-8,-13
-64,-7,-21
-68,-5,-19
-67,-4,-4
-60,-2,-2
-62,-1,-6
-68,0,-3
-69,1,0
-64,0,2
-64,-1,0
-65,-2,-4
-64,-2,-5
-63,-2,-6
-63,-3,-7
-65,-2,-8
-64,-2,-6
-65,-1,-5
-65,-1,-5
-64,-1,-5
-64,-2,-6
-64,-2,-6
-65,-2,-7
-64,-2,-6
-63,-2,-6
-64,-2,-6
-64,-2,-6
-64,-2,-6
-65,-1,-6
-64,-1,-5
-64,-1,-6
-64,-2,-5
-64,-2,-5
-63,-2,-5
-64,-1,-5
-65,-1,-5
-64,-1,-4
-64,-1,-5
-65,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-2,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-6
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-4
-64,-1,-4
-64,0,-4
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,0,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-5
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-5
-65,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-5
-64,-1,-4
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-5
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-65,-1,-4
-65,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-65,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-63,-1,-2
-64,-1,-2
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-2
-64,-1,-2
-64,-1,-2
-64,-1,-3
-64,-1,-3
-65,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-65,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-65,-1,-3
-64,0,-3
-63,-1,-3
-63,-3,-4
-64,-2,-4
-65,0,-3
-65,0,-3
-64,-1,-2
-64,-1,-3
-64,0,-4
-64,0,-4
-64,-2,-4
-64,-2,-3
-64,-1,-2
-65,-1,-2
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-65,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-65,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,0,-4
-64,-1,-4
-65,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,0,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,0,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-3
-64,-1,-3
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-65,-1,-4
-64,-1,-4
-64,-1,-3
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,-1,-4
-64,0,-4
-63,1,-3
-65,2,-3
-65,1,-5
-65,-2,-5
-68,-5,-6
-62,-6,-2
-64,-1,-7
-62,2,-5
-64,1,-6
-65,0,-7
-66,1,-9
-65,3,-8
-65,5,-3
-67,5,4
-64,6,6
-60,11,9
-60,11,10
-62,6,12
-62,5,11
-63,4,12
-63,5,11
-64,5,10
-65,5,10
-69,2,14
-61,7,17
-57,7,17
-61,10,16
-60,10,17
-58,11,15
-58,11,14
-62,13,14
-62,14,15
-60,14,16
-58,13,16
-60,12,18
-61,12,18
-60,12,19
-58,14,19
-58,15,18
-59,15,18
-59,14,17
-59,14,18
-59,14,18
-60,14,18
-59,14,18
-59,14,19
-60,14,19
-59,14,19
-59,14,21
-59,13,21
-59,10,21
-59,9,22
-59,7,22
-60,7,22
-60,8,21
-60,8,21
-60,8,22
-59,8,23
-61,8,24
-59,7,24
-57,7,24
-57,8,25
-58,8,25
-57,10,25
-60,10,26
-56,10,27
-54,11,27
-58,9,27
-57,9,26
-56,10,25
-58,12,25
-58,12,26
-57,11,28
-56,11,28
-58,12,30
-59,11,30
-66,7,26
-58,3,33
-58,2,34
-57,3,34
-50,6,39
-49,8,43
-50,7,41
-46,9,42
-46,11,45
-50,14,47
-49,13,47
-50,10,46
-49,9,45
-50,9,41
-47,14,38
-44,17,35
-39,19,26
-35,19,26
-25,19,27
-21,18,27
-30,19,35
-34,19,39
-32,21,46
-45,26,49
-46,27,54
-48,25,52
-40,19,52
-40,22,56
-49,20,54
-48,22,50
-43,23,44
-40,26,38
-42,29,38
-39,31,42
-41,29,41
-42,28,39
-44,25,36
-44,25,37
-43,27,39
-42,28,39
-41,29,39
-42,30,39
-43,31,37
-42,31,37
-42,31,37
-39,28,37
-39,29,37
-42,30,37
-44,29,35
-44,28,37
-44,29,39
-42,32,39
-45,32,36
-42,28,34
-39,27,38
-41,28,39
-46,29,34
-45,29,35
-41,28,37
-41,27,38
-46,29,37
-45,30,36
-42,29,35
-43,27,36
-45,27,35
-44,28,35
-43,28,36
-43,27,36
-43,27,37
-45,28,36
-45,28,34
-45,28,36
-42,28,38
-41,29,38
-44,29,36
-49,28,35
-43,28,36
-41,28,36
-44,28,36
-48,29,35
-45,29,35
-41,29,36
-42,28,37
-44,28,36
-45,29,35
-43,29,35
-43,27,36
-45,28,36
-45,29,35
-43,30,36
-43,30,36
-43,30,35
-43,30,36
-43,30,36
-44,28,35
-43,28,36
-42,29,37
-43,29,36
-44,28,36
-43,27,36
-42,28,37
-42,30,38
-44,29,35
-44,28,36
-43,28,35
-43,29,36
-41,32,38
-42,31,37
-43,30,36
-45,28,35
-45,28,35
-42,28,36
-42,29,37
-42,30,38
-42,30,37
-42,30,38
-42,30,37
-42,30,36
-42,29,37
-42,29,37
-42,30,37
-41,30,37
-42,30,37
-42,30,37
-42,29,38
-42,29,37
-42,29,37
-42,29,36
-42,30,36
-41,30,37
-41,30,37
-41,31,37
-42,30,37
-42,29,37
-42,30,37
-42,30,37
-42,30,37
-42,30,37
-42,30,37
-42,30,37
-43,29,36
-42,29,36
-42,30,37
-42,30,37
-41,30,37
-42,30,37
-42,30,37
-42,30,37
-42,29,37
-41,30,36
-41,30,37
-42,30,36
-43,29,35
-44,28,37
-44,28,38
-42,29,37
-43,29,36
-44,29,36
-43,29,35
-42,30,35
-43,29,35
-44,28,35
-44,28,36
-44,28,36
-44,28,37
-44,28,38
-43,27,39
-42,27,39
-43,29,37
-44,29,37
-43,28,37
-43,28,37
-44,28,37
-43,29,35
-43,29,35
-42,29,35
-42,29,35
-43,29,36
-44,29,36
-44,29,38
-42,29,37
-42,28,37
-43,29,36
-44,28,36
-43,28,38
-44,29,39
-43,29,36
-42,29,36
-41,28,36
-42,29,35
-43,29,36
-43,30,37
-43,29,38
-44,27,37
-45,27,37
-45,27,36
-44,27,36
-43,27,36
-44,28,36
-43,28,36
-44,28,37
-44,27,38
-44,27,38
-44,27,37
-44,28,36
-43,28,36
-43,28,36
-44,27,36
-44,28,37
-44,28,36
-44,27,37
-44,27,37
-44,27,37
-44,27,38
-44,27,37
-44,27,37
-44,27,37
-44,27,37
-43,28,37
-44,28,36
-42,28,37
-42,28,36
-43,27,37
-53,33,42
-50,25,41
-51,24,35
-49,29,41
-45,30,54
-43,36,63
-46,35,54
-49,26,48
-60,19,40
-66,13,35
-66,0,25
-60,-4,24
-48,-9,20
-45,-7,17
-43,-1,17
-33,2,20
-17,8,23
-18,14,31
-15,18,46
-36,28,49
-39,26,45
-45,15,48
-34,8,54
-30,3,53
-29,5,49
-32,24,76
-120,4,123
-11,6,62
-13,7,43
-41,9,44
-40,12,53
-33,13,58
-25,9,58
-23,8,58
-30,9,56
-31,10,56
-33,10,53
-34,10,51
-33,9,53
-32,8,54
-32,8,55
-33,8,53
-33,9,52
-32,9,53
-32,9,53
-31,10,54
-31,10,54
-32,10,54
-32,10,54
-32,11,54
-32,10,54
-32,9,55
-33,7,52
-36,6,52
-35,8,51
-36,9,52
-37,10,53
-36,10,53
-35,10,52
-34,10,51
-36,9,48
-36,8,48
-38,6,50
-38,8,50
-40,9,51
-39,9,50
-39,8,49
-38,7,50
-37,7,52
-39,7,51
-38,7,51
-42,8,51
-42,8,55
-44,9,55
-32,10,59
-38,10,63
-36,4,55
-38,2,52
-34,1,48
-32,0,47
-31,1,44
-31,1,43
-28,-4,43
-29,-3,44
-33,-1,44
-33,2,46
-32,5,52
-47,8,50
-48,7,48
-51,7,44
-50,11,48
-56,12,45
-50,12,48
-49,13,51
-45,8,41
-45,7,36
-44,11,33
-36,13,36
-27,25,44
-38,32,46
-41,32,52
-46,30,47
-51,23,30
-59,13,29
-65,10,30
-63,2,28
-59,2,30
-44,12,31
-46,17,31
-54,19,31
-55,18,30
-47,20,34
-46,21,34
-45,25,36
-45,30,37
-43,32,36
-41,36,34
-41,33,34
-42,28,37
-42,27,36
-43,29,38
-42,29,38
-41,29,38
-42,28,38
-43,28,37
-45,28,36
-44,28,36
-44,29,36
-44,29,35
-42,29,35
-42,29,34
-43,29,34
-43,29,34
-46,31,32
-45,31,33
-46,29,34
-46,27,37
-46,27,37
-44,26,38
-44,26,37
-44,27,35
-45,28,35
-44,29,34
-44,29,35
-45,29,35
-45,27,35
-45,27,36
-44,27,36
-44,27,36
-44,27,35
-44,27,35
-45,28,36
-44,28,36
-43,29,36
-42,30,36
-44,30,34
-44,31,32
-45,31,32
-44,32,31
-45,32,31
-44,32,31
-44,31,32
-45,31,33
-45,31,33
-45,31,32
-45,32,31
-45,32,31
-44,33,31
-44,33,32
-44,33,32
-44,32,32
-45,31,33
-44,31,33
-44,32,32
-45,32,32
-44,32,32
-44,32,32
-44,32,32
-45,32,32
-45,32,32
-45,31,32
-44,32,32
-44,32,32
-45,31,32
-45,31,33
-45,31,33
-45,32,32
-45,31,32
-44,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,32,32
-44,32,32
-44,32,32
-45,31,32
-45,31,32
-45,32,32
-44,32,32
-44,32,32
-45,32,32
-44,32,32
-44,32,32
-45,32,32
-45,32,32
-45,32,33
-45,32,32
-45,31,32
-45,31,32
-45,31,32
-45,32,32
-44,31,32
-45,32,33
-45,32,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-44,32,32
-44,32,32
-45,31,32
-44,31,32
-44,31,32
-44,32,32
-45,32,32
-44,32,32
-44,32,32
-44,31,32
-45,31,32
-45,31,32
-45,31,32
-44,31,32
-44,31,32
-45,32,32
-45,32,32
-45,31,32
-45,31,32
-45,30,32
-45,31,32
-45,30,33
-46,30,32
-46,30,32
-44,32,32
-45,34,34
-62,26,21
-65,29,22
-63,25,19
-61,23,18
-60,22,19
-64,26,20
-66,29,22
-67,37,25
-66,41,28
-60,47,35
-55,48,38
-42,46,44
-28,36,44
-24,29,41
-27,16,31
-35,13,26
-55,19,20
-63,26,20
-46,33,34
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,33
-45,30,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,30,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,30,33
-45,31,32
-45,30,32
-45,30,32
-45,30,33
-45,30,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,30,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-45,30,32
-45,31,32
-45,30,32
-45,31,33
-45,31,32
-45,30,32
-45,30,32
-45,31,32
-45,30,32
-46,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,33
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,33
-45,30,33
-45,30,33
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,33
-45,30,33
-45,30,32
-45,30,32
-45,30,32
-45,30,33
-45,30,32
-45,30,32
-45,30,33
-46,30,32
-44,28,32
-45,32,29
-45,34,31
-49,41,40
-44,26,37
-46,25,32
-41,20,24
-43,25,25
-43,26,25
-42,24,25
-40,16,24
-41,17,26
-45,24,32
-46,27,32
-44,27,34
-42,25,37
-51,43,41
-45,35,33
-46,34,32
-44,29,28
-45,32,33
-45,30,32
-45,30,33
-45,30,32
-46,30,32
-45,30,32
-45,30,32
-45,30,32
-45,30,33
-45,30,33
-45,30,32
-45,30,32
-45,30,32
-46,30,32
-45,30,32
-45,30,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-44,31,33
-45,31,32
-45,31,32
-44,31,32
-45,31,32
-44,32,32
-44,32,32
-45,32,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-44,31,32
-44,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-44,31,32
-44,31,32
-45,31,33
-45,31,32
-45,31,33
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-45,31,32
-44,31,33
-44,31,32
-45,31,32
-45,31,33
-45,31,32
-45,31,32
-44,31,32
-44,31,33
-44,31,33
-45,31,33
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-44,31,33
-45,31,33
-45,31,33
-44,31,33
-45,31,32
-45,31,33
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-44,31,33
-45,31,33
-45,31,33
-45,31,33
-45,31,33
-45,31,32
-45,31,33
-45,31,33
-45,31,32
-44,31,32
-45,31,33
-45,31,32
-45,31,33
-45,31,32
-45,31,33
-45,31,33
-45,31,32
-44,31,32
-44,31,33
-45,31,33
-45,31,33
-45,31,32
-45,31,32
-44,31,33
-44,31,33
-44,31,33
-44,31,33
-45,31,33
-45,31,32
-45,31,33
-45,31,33
-44,31,33
-45,31,32
-45,31,33
-45,31,33
-45,31,33
-45,31,33
-44,31,33
-45,31,32
-45,31,32
-45,31,33
-45,31,32
-45,31,33
-44,31,32
-44,31,32
-45,31,32
-45,31,32
-45,31,33
-45,31,33
-45,31,33
-44,31,33
-45,31,33
-45,31,32
-45,31,33
-45,31,33
-45,31,33
-45,31,33
-45,30,33
-45,31,33
-45,31,33
-45,30,33
-45,31,33
-45,31,33
-45,31,33
-45,30,33
-45,31,33
-45,31,33
-44,31,33
-45,30,33
-45,30,33
-45,30,33
-45,31,33
-45,31,33
-45,31,33
-44,31,33
-45,30,33
-45,30,33
-45,30,33
-45,30,33
-45,30,33
-45,31,33
-44,30,33
-45,30,33
-45,30,33
-45,30,33
-45,30,33
-45,31,33
-45,30,33
-45,30,33
-45,30,33
-45,30,33
-45,30,33
-45,31,33
-45,30,32
-45,30,33
-44,31,34
-45,30,35
-46,30,36
-46,31,36
-45,31,37
-44,32,43
-45,30,46
-50,32,50
-53,35,54
-47,33,56
-39,32,59
-29,31,62
-21,25,57
-19,23,53
-12,22,48
-9,21,46
-11,22,48
-8,21,50
-1,19,53
-4,18,54
-4,17,56
1,15,57
2,13,57
2,13,58
2,12,57
3,12,57
5,12,58
7,11,56
9,10,57
10,8,56
14,6,57
16,6,59
17,6,58
17,7,59
16,9,62
15,10,62
14,11,62
14,10,62
14,8,61
14,7,61
15,5,61
14,4,61
14,4,62
14,4,61
13,3,61
13,4,61
13,4,61
12,4,60
11,4,60
12,4,60
11,4,60
11,4,60
12,5,60
11,5,60
9,5,60
8,5,59
7,6,59
7,7,59
6,7,58
2,8,56
1,9,59
2,10,60
0,11,60
-3,12,60
-4,12,60
-7,14,60
-10,13,60
-10,15,61
-13,16,60
-18,19,60
-21,21,61
-20,20,62
-22,21,64
-25,22,64
-28,21,61
-26,21,61
-26,20,61
-26,19,62
-25,17,62
-25,15,62
-25,14,62
-23,14,62
-21,14,60
-21,15,58
-19,15,57
-19,14,55
-20,13,53
-21,13,52
-21,13,53
-23,14,54
-24,15,55
-24,17,55
-24,17,57
-24,18,57
-24,18,57
-23,17,56
-23,17,55
-24,17,55
-25,18,55
-23,18,55
-24,20,54
-24,20,55
-24,20,56
-24,20,55
-25,20,55
-26,19,55
-26,19,55
-27,19,54
-28,18,53
-27,18,53
-29,19,53
-28,19,54
-28,19,54
-28,20,54
-27,19,54
-27,19,55
-28,19,55
-28,18,55
-28,19,56
-28,18,57
-29,19,57
-29,18,57
-28,17,56
-27,16,55
-27,16,55
-27,16,55
-27,16,56
-26,15,55
-25,16,56
-24,15,56
-23,14,56
-23,15,56
-23,15,57
-22,15,57
-21,14,58
-19,13,58
-18,11,59
-18,11,59
-20,12,59
-18,11,59
-17,10,60
-19,9,60
-18,8,61
-15,7,60
-16,7,61
-18,7,59
-17,7,59
-15,5,58
-18,4,57
-16,3,59
-14,3,59
-14,3,59
-15,4,59
-14,5,60
-12,5,62
-13,4,62
-14,4,63
-14,4,62
-14,3,62
-15,3,61
-15,3,61
-15,4,61
-14,5,60
-14,5,59
-16,4,55
-16,4,54
-19,5,54
-20,2,54
-22,2,56
-26,2,57
