-59,12,12
-65,11,3
-62,14,6
-62,15,9
-63,18,11
-60,19,12
-57,19,10
-55,18,11
-54,15,16
-58,15,16
-64,13,11
-71,15,6
-68,14,7
-67,16,3
-64,16,2
-66,15,1
-65,11,0
-70,8,-8
-71,11,-5
-63,11,2
-54,9,8
-57,9,7
-59,9,12
-50,5,15
-47,5,27
-49,5,29
-52,1,28
-58,1,20
-61,3,16
-61,7,16
-56,11,20
-47,15,19
-38,14,20
-35,18,20
-37,20,11
-52,19,-2
-59,20,-4
-68,24,-5
-64,34,9
-64,37,16
-45,50,51
-40,46,53
-54,34,38
-56,27,33
-49,24,36
-42,24,48
-39,23,51
-40,25,50
-42,27,50
-38,30,50
-38,32,49
-31,34,56
-28,34,55
-32,34,54
-37,32,44
-38,32,41
-33,33,40
-35,33,37
-42,32,30
-54,33,20
-56,33,15
-52,30,10
-50,30,8
-41,29,9
-43,28,11
-47,29,11
-49,29,8
-57,26,-1
-62,25,-2
-64,24,-4
-63,21,-9
-64,20,-10
-61,18,-10
-59,17,-11
-62,17,-15
-60,17,-17
-58,17,-17
-56,16,-20
-54,16,-21
-59,19,-25
-72,23,-32
-81,25,-29
-68,26,-18
-53,32,-5
-70,39,-1
-70,42,8
-76,49,16
-69,49,14
-65,51,12
-69,52,15
-58,51,24
-48,50,22
-3,36,43
-8,24,30
-10,21,26
8,16,33
7,16,34
6,13,40
9,13,45
9,11,54
5,10,62
6,10,67
12,7,78
3,8,78
-11,7,67
-3,2,62
16,3,65
18,5,57
24,19,44
-10,33,2
-18,37,-14
-51,41,-44
-63,39,-53
-66,23,-51
-68,24,-48
-67,20,-34
-58,19,-28
-58,20,-29
-56,22,-49
-54,24,-58
-48,25,-58
-46,25,-56
-45,28,-46
-40,33,-43
-37,47,-44
-39,57,-45
-41,53,-41
-42,47,-29
-42,48,-22
-41,58,-14
-37,62,-11
-23,71,-8
-22,69,2
-17,62,13
-10,55,25
-15,57,24
-34,61,35
-32,65,28
-12,70,21
-10,73,12
-16,78,8
-37,77,2
-36,72,1
-46,65,-11
-50,57,-14
-44,42,-23
-46,36,-30
-43,30,-29
-41,29,-25
-37,25,-24
-37,23,-20
-39,25,-15
-40,31,-6
-43,38,-2
-52,59,8
-55,60,12
-48,60,15
-44,78,21
-41,82,25
-31,85,28
-26,80,29
-20,68,27
-19,61,23
-13,55,19
-13,54,18
-13,47,14
-13,40,16
-15,39,16
-30,42,5
-47,44,-6
-55,47,-15
-58,44,-11
-59,29,2
-47,29,18
-44,32,12
-46,37,0
-50,41,-2
-48,42,-6
-43,41,-10
-39,41,-10
-34,41,-13
-37,44,-25
-32,51,-31
-34,56,-36
-8,62,-33
-43,69,-45
13,109,-50
-18,85,-23
-78,47,-20
-128,16,2
-63,34,-34
65,127,-41
32,70,-3
-49,27,-68
-36,43,-53
-25,53,-18
-31,50,-27
-39,50,-45
-27,39,-47
-35,45,-46
-26,54,-18
-45,49,-24
-57,36,-37
-55,43,-30
-13,45,-49
-28,48,-57
-26,49,-26
-38,54,-35
-37,54,-28
-23,54,-14
-39,54,-27
-42,50,-19
-37,50,-13
-40,54,-12
-40,60,-19
-30,63,-13
-16,70,-4
-20,67,-5
-14,60,-10
-14,60,-11
-22,60,-17
-27,59,-19
-31,62,-22
-47,64,-36
-51,64,-35
-61,64,-31
-67,68,-28
-70,77,-15
-66,80,-4
-57,77,24
-54,65,24
-51,50,28
-22,31,33
-15,23,30
-11,15,22
-12,15,19
-14,15,12
-27,20,10
-45,31,14
-41,40,13
-45,46,15
-32,46,18
-26,44,16
-17,47,20
-21,51,20
-39,58,22
-45,60,21
-41,55,17
-34,56,25
-29,54,31
-18,53,44
-15,54,48
-15,56,49
-18,54,44
-23,52,35
-26,59,31
-26,65,27
-31,97,26
-37,100,28
-36,75,27
-33,70,23
-25,71,19
-26,68,15
-31,58,5
-26,47,4
-26,42,4
-26,38,7
-28,36,7
-27,34,6
-26,34,5
-22,43,9
-21,52,10
-21,56,11
-21,66,14
-20,74,14
-26,74,18
-29,68,26
-30,75,39
-22,79,37
-10,71,27
-4,53,25
-6,45,23
-21,41,16
-21,41,18
-29,48,24
-33,50,25
-28,51,27
-29,51,26
-30,55,28
-35,70,34
-35,76,31
-38,91,39
-37,82,37
-30,79,28
-32,80,26
-35,81,23
-29,65,17
-25,55,15
-21,43,15
-21,39,12
-22,37,7
-23,36,6
-20,40,8
-16,43,10
-15,49,9
-15,54,5
-19,54,4
-24,65,3
-27,66,4
-30,65,16
-36,75,26
-33,97,32
-13,72,41
1,58,44
6,44,32
-1,44,27
-21,47,21
-31,49,18
-44,49,14
-42,45,14
-38,47,19
-38,62,32
-37,69,36
-32,95,40
-31,101,47
-22,82,34
-19,83,27
-18,86,22
-18,74,17
-19,63,13
-19,46,11
-19,43,12
-21,42,10
-20,42,10
-21,44,6
-24,43,5
-44,46,12
-45,30,30
-47,23,31
-58,21,16
-53,36,26
-67,55,33
-43,59,39
39,64,63
19,77,53
27,70,41
27,53,18
21,45,10
17,33,5
17,34,10
12,36,20
14,35,24
17,35,27
15,38,28
15,44,29
33,56,28
25,52,13
-32,71,-40
-100,75,-29
-55,77,88
-57,38,25
-78,25,7
-69,39,46
-58,42,55
-41,39,48
-43,37,37
-40,34,28
-34,34,25
-29,36,21
-25,40,16
-22,43,15
-20,50,10
-22,53,8
-24,67,12
-24,73,12
-26,95,15
-27,83,18
-23,63,14
-21,77,17
-22,78,18
-18,61,14
-15,53,12
-16,42,9
-19,39,8
-26,35,11
-30,37,13
-31,40,16
-33,46,26
-32,53,33
-28,72,42
-23,79,44
-14,95,43
-13,99,45
-16,80,37
-20,64,26
-25,62,23
-34,64,21
-35,64,18
-33,55,14
-31,52,14
-29,45,10
-29,42,9
-30,40,9
-27,42,12
-23,44,14
-16,51,16
-13,54,16
-13,56,17
-12,58,18
-14,71,22
-22,70,23
-20,57,25
-16,61,26
-17,71,25
-17,72,25
-13,65,23
-10,54,20
-12,48,19
-19,45,20
-28,48,26
-31,50,29
-32,53,30
-30,54,32
-26,56,36
-24,62,38
-21,75,39
-20,84,37
-22,90,40
-26,76,36
-27,69,29
-29,65,21
-31,66,21
-35,64,16
-38,61,12
-32,54,14
-27,48,14
-27,44,12
-27,42,8
-26,42,7
-23,45,10
-20,51,12
-14,61,14
-10,60,11
-12,59,11
-19,69,18
-23,60,22
-20,46,25
-20,56,26
-19,76,24
-16,74,23
-7,68,25
-4,55,28
-13,59,25
-25,55,24
-29,58,28
-35,56,29
-35,54,30
-32,51,32
-33,53,33
-33,67,39
-32,79,37
-32,84,37
-32,85,40
-29,75,33
-28,77,23
-29,80,22
-31,86,23
-25,74,18
-20,67,16
-15,57,11
-15,53,9
-22,47,3
-23,44,0
-23,42,0
-21,41,1
-17,44,3
-12,49,4
-11,49,4
-17,57,9
-20,67,13
-25,59,23
-22,52,28
-21,68,31
-17,84,27
-13,80,28
-6,67,30
-7,58,29
-15,55,27
-21,57,30
-32,58,38
-35,56,36
-36,49,32
-34,51,35
-32,56,37
-31,70,41
-29,75,39
-29,89,37
-30,93,41
-25,74,30
-25,73,18
-25,76,19
-31,75,20
-34,72,16
-27,59,10
-24,55,8
-24,50,4
-23,48,3
-23,46,1
-21,44,4
-20,47,7
-17,52,5
-16,54,4
-13,54,4
-14,59,6
-22,69,15
-25,59,21
-23,47,31
-22,65,28
-20,76,28
-10,75,33
-6,67,34
-9,53,28
-11,52,27
-19,55,32
-25,58,37
-27,57,36
-25,52,34
-24,49,33
-24,51,34
-25,57,38
-23,73,41
-21,80,39
-20,89,37
-23,85,38
-22,77,31
-32,79,23
-41,85,25
-36,101,36
-38,101,34
-37,95,36
-12,67,45
-10,53,39
-17,28,16
-7,20,14
6,14,16
2,13,18
-4,12,29
-10,14,31
-21,15,35
-22,33,63
-19,30,79
1,-7,84
-9,6,59
-23,-15,72
-20,-9,83
-27,-18,61
-36,-24,52
-35,-32,35
-28,-42,35
-21,-46,30
-23,-49,17
-22,-47,21
-18,-39,26
-19,-31,24
-15,-29,31
-46,-17,28
-48,-10,40
-41,-6,54
-49,-6,63
-47,7,79
-45,8,73
-55,5,67
-56,5,66
-57,9,55
-49,11,43
-42,9,39
-43,2,32
-46,-1,32
-47,-2,29
-45,-1,27
-42,-4,28
-48,-6,28
-48,-6,28
-49,-4,28
-49,-2,30
-55,-3,33
-60,1,37
-57,6,43
-62,10,45
-59,17,48
-52,12,44
-48,8,44
-35,0,41
-27,-3,36
-15,-11,33
-19,-12,32
-73,-10,13
-92,-8,8
-110,-5,17
-106,-4,1
-104,6,-7
-72,7,-23
-58,6,-27
-51,14,-31
-50,17,-32
-42,18,-34
-46,20,-31
-44,18,-29
-36,14,-20
-33,11,-16
-34,4,-14
-35,-2,-16
-42,-3,-7
-59,-2,-7
-67,2,-7
-79,7,-3
-80,9,14
-81,4,3
-82,5,5
-75,6,12
-72,6,13
-62,9,17
-51,9,12
-46,11,18
-50,22,15
-55,31,10
-63,51,21
-56,57,24
-44,56,17
-41,55,15
-34,55,16
-28,63,16
-25,68,16
-25,64,16
-30,61,12
-37,51,2
-36,49,2
-34,48,5
-29,51,13
-30,50,16
-28,49,24
-29,50,29
-37,55,28
-40,59,27
-44,71,14
-46,80,12
-50,80,1
-36,64,5
-25,55,10
-12,55,12
-12,60,10
-18,66,11
-22,64,8
-24,56,-1
-23,55,-3
-25,56,-3
-26,56,-2
-26,56,-1
-24,55,0
-24,56,1
-23,60,4
-23,61,5
-21,63,5
-22,69,9
-23,69,12
-26,65,18
-27,61,21
-26,53,24
-23,51,24
-15,54,21
-11,60,18
0,70,29
-16,61,24
-20,56,21
-19,51,21
-21,51,19
-21,52,14
-21,52,14
-20,54,16
-16,54,21
-15,54,22
-15,52,22
-16,51,22
-19,51,21
-20,51,21
-20,52,20
-19,55,20
-21,67,22
-25,62,23
-25,58,21
-24,60,19
-24,62,20
-26,62,21
-25,62,20
-22,68,18
-19,74,17
-19,74,15
-20,66,12
-21,59,11
-22,52,10
-22,53,9
-22,55,8
-22,56,9
-21,55,9
-20,54,10
-21,54,11
-23,55,12
-25,56,13
-26,58,15
-26,59,16
-24,65,14
-25,71,15
-27,73,18
-28,65,19
-27,62,18
-23,58,19
-21,58,18
-20,56,15
-19,55,15
-19,51,16
-20,50,18
-21,51,19
-20,55,21
-19,56,21
-16,56,23
-14,56,24
-13,57,25
-14,57,26
-15,56,25
-18,53,27
-10,52,32
-6,53,43
-10,54,43
-27,56,30
-29,56,25
-29,53,19
-26,52,18
-24,53,19
-23,56,22
-22,57,23
-22,59,25
-22,59,25
-24,59,25
-25,58,25
-24,57,24
-22,56,21
-22,57,21
-23,60,20
-23,61,19
-25,59,17
-25,59,18
-27,57,18
-27,56,15
-30,56,12
-33,54,11
-36,54,10
-35,53,10
-34,53,11
-34,53,12
-34,53,11
-34,54,11
-33,54,13
-32,53,14
-31,52,16
-31,52,16
-31,50,17
-30,49,17
-28,52,18
-27,55,18
-28,65,23
-28,60,26
-26,57,26
-21,49,26
-18,47,25
-15,51,21
-14,59,23
-21,69,24
-24,65,23
-25,58,20
-26,48,15
-27,47,13
-30,52,13
-30,53,16
-28,54,19
-27,54,19
-20,55,23
-20,58,25
-13,58,26
-6,58,30
-8,59,31
-18,62,28
-27,64,24
-28,67,23
-32,61,19
-33,58,16
-31,57,14
-30,56,14
-45,55,8
-50,55,8
-52,49,7
-50,47,5
-53,44,-1
-59,42,-3
-59,42,-1
-58,41,-2
-56,41,-2
-51,41,3
-50,39,3
-45,38,3
-43,38,5
-40,38,9
-46,42,9
-47,43,9
-36,47,27
-44,38,14
-35,29,17
-49,28,18
-83,23,26
-71,16,25
-62,14,19
-55,17,10
-49,19,9
-41,28,9
-39,33,10
-32,36,17
-28,37,25
-37,30,25
-48,32,23
-50,35,21
-52,40,15
-54,39,13
-61,34,7
-62,32,4
-60,32,2
-57,32,0
-54,32,1
-52,33,5
-54,34,6
-61,34,4
-65,33,3
-67,28,5
-62,26,4
-55,24,0
-55,25,-2
-56,25,-1
-51,30,1
-49,31,0
-46,34,2
-46,36,2
-51,38,1
-58,34,4
-61,31,5
-65,27,6
-66,26,6
-63,27,5
-63,27,8
-63,26,8
-61,25,6
-54,25,5
-54,27,8
-56,29,11
-55,32,13
-53,33,14
-51,34,14
-51,33,15
-51,28,17
-53,25,14
-53,25,13
-54,26,12
-54,27,13
-52,29,15
-51,31,15
-50,33,17
-49,33,18
-50,32,19
-53,29,19
-54,28,18
-54,27,18
-53,26,18
-52,27,18
-51,28,18
-51,28,18
-52,29,19
-51,28,18
-52,28,19
-52,29,19
-52,29,19
-52,29,19
-52,30,19
-51,30,19
-51,30,19
-52,29,19
-53,28,18
-55,28,18
-54,28,17
-52,29,17
-51,29,18
-51,29,18
-52,29,18
-53,29,18
-53,28,18
-53,28,17
-52,28,18
-52,28,17
-53,29,18
-53,29,18
-52,29,18
-52,29,17
-54,29,17
-54,28,18
-54,28,17
-53,28,18
-53,28,17
-53,28,17
-53,28,18
-54,28,18
-53,29,18
-52,28,18
-51,28,18
-52,28,18
-52,28,18
-53,28,19
-54,29,19
-53,29,19
-52,28,19
-51,28,18
-51,28,18
-53,27,19
-54,28,18
-53,29,19
-52,30,19
-50,31,18
-52,29,17
-54,29,18
-55,29,17
-55,28,17
-52,29,17
-51,29,17
-52,30,17
-52,30,18
-52,30,18
-53,30,18
-53,30,18
-52,30,18
-52,30,18
-53,30,17
-52,30,17
-52,30,18
-52,29,18
-52,29,18
-52,29,18
-53,29,18
-53,29,18
-52,30,18
-52,29,17
-51,29,18
-52,30,18
-52,30,18
-53,30,18
-53,30,18
-52,30,18
-52,30,18
-52,30,18
-52,30,17
-52,30,18
-52,30,18
-52,30,18
-52,29,17
-53,29,18
-52,29,18
-53,29,17
-52,29,17
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-53,29,17
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,30,18
-52,29,17
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,17
-53,29,17
-53,29,18
-53,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-53,29,18
-53,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,18
-53,29,18
-53,29,18
-52,29,18
-52,29,18
-52,29,18
-52,29,17
-52,29,18
-52,29,18
-53,28,18
-53,29,18
-53,28,18
-52,29,18
-52,29,18
-52,29,18
-53,29,17
-53,29,17
-53,29,18
-53,29,18
-53,29,17
-52,29,18
-52,30,18
-51,30,18
-54,28,18
-55,28,17
-54,28,17
-51,27,18
-51,27,18
-52,27,17
-53,27,17
-53,28,18
-54,28,18
-54,28,18
-53,28,17
-53,28,17
-53,28,17
-54,29,17
-54,29,18
-53,30,18
-53,29,18
-52,29,18
-52,28,18
-52,28,17
-53,28,17
-54,27,18
-54,27,18
-52,27,18
-51,27,18
-53,26,18
-54,26,18
-54,27,18
-54,28,17
-53,28,17
-52,28,16
-52,27,17
-53,28,16
-54,28,15
-54,28,15
-53,28,16
-52,28,16
-52,28,15
-52,27,15
-53,27,15
-54,26,15
-57,26,17
-57,28,16
-56,30,15
-51,31,12
-50,32,12
-50,32,13
-51,31,13
-53,31,12
-56,30,10
-56,29,10
-56,28,11
-55,28,11
-54,28,11
-55,29,10
-55,30,9
-55,30,8
-57,29,6
-56,27,6
-55,26,6
-54,26,4
-55,26,4
-58,27,3
-60,28,3
-60,27,2
-59,27,2
-58,26,2
-58,27,1
-58,28,2
-59,31,3
-60,31,3
-61,30,3
-61,30,2
-59,28,3
-58,27,2
-57,26,2
-58,25,2
-59,24,3
-59,25,2
-58,24,3
-56,23,4
-56,21,5
-56,20,6
-56,19,7
-57,19,7
-58,19,6
-58,19,6
-58,18,7
-57,17,7
-54,18,7
-54,23,7
-55,24,9
-57,26,13
-58,26,12
-59,25,11
-59,24,10
-58,24,11
-58,24,11
-57,23,10
-56,22,8
-57,22,8
-58,21,8
-58,21,7
-57,21,7
-58,21,8
-59,22,8
-60,28,8
-61,31,9
-58,33,10
-55,32,10
-53,30,10
-52,30,10
-52,28,9
-53,28,9
-56,28,8
-57,31,8
-56,32,8
-52,34,8
-50,35,8
-49,37,9
-51,37,9
-58,35,11
-58,34,10
-54,30,9
-47,30,11
-47,31,12
-52,34,14
-53,35,14
-51,33,12
-50,32,11
-53,30,10
-55,28,10
-54,28,10
-51,30,11
-50,31,11
-50,32,13
-51,32,13
-53,31,12
-53,31,12
-55,31,13
-56,30,14
-56,30,14
-56,32,14
-55,32,12
-52,36,9
-54,40,8
-56,44,6
-55,41,7
-54,39,7
-52,35,4
-52,33,1
-50,33,-3
-49,35,-4
-51,44,-1
-56,48,2
-57,49,6
-45,40,3
-42,36,0
-43,33,-5
-45,33,-6
-55,37,-5
-60,38,-5
-63,35,-3
-61,30,-3
-59,29,-5
-60,27,-9
-59,27,-10
-61,26,-8
-61,24,-6
-56,19,0
-53,17,4
-47,17,7
-52,23,7
-57,26,9
-63,29,11
-63,32,10
-58,31,8
-56,30,8
-54,29,10
-55,29,11
-57,32,14
-56,33,14
-55,33,13
-54,32,11
-54,31,10
-55,29,10
-56,29,10
-57,28,11
-57,29,11
-56,29,11
-54,28,11
-53,28,10
-51,28,11
-52,28,12
-53,29,12
-54,30,12
-55,30,14
-54,29,13
-53,28,13
-51,29,13
-52,30,13
-54,30,13
-54,31,13
-54,30,13
-54,31,13
-53,31,13
-52,31,13
-52,31,13
-53,31,13
-53,31,13
-52,31,13
-52,30,13
-52,32,13
-53,33,13
-53,32,13
-53,32,12
-53,31,13
-53,32,13
-53,32,13
-54,31,13
-54,31,12
-54,30,12
-53,31,12
-53,31,12
-53,31,12
-54,31,12
-55,31,12
-55,31,12
-54,31,12
-53,30,12
-53,30,12
-53,30,12
-53,30,12
-53,31,12
-54,31,13
-54,31,13
-53,31,13
-54,30,12
-53,30,13
-53,31,13
-52,31,13
-52,31,13
-53,31,13
-53,30,13
-53,31,13
-53,31,13
-54,31,12
-53,31,13
-54,31,13
-54,30,13
-53,30,13
-53,31,13
-53,31,13
-54,31,13
-53,32,14
-53,31,14
-53,31,13
-52,30,12
-52,28,13
-53,27,13
-56,29,12
-54,32,12
-53,34,12
-53,35,12
-54,34,12
-54,31,12
-54,29,12
-53,28,12
-53,28,13
-54,29,12
-54,30,13
-53,30,12
-54,30,12
-55,30,11
-55,32,12
-54,32,13
-52,31,12
-52,31,12
-51,31,13
-52,31,12
-51,31,13
-50,31,14
-50,30,13
-51,31,12
-52,32,12
-54,35,15
-57,37,16
-58,35,15
-57,31,13
-55,30,12
-47,29,12
-46,30,13
-47,34,14
-47,36,14
-47,37,13
-50,38,13
-51,38,13
-54,37,15
-54,38,15
-55,43,12
-54,42,12
-49,36,13
-48,33,12
-48,32,11
-49,34,9
-49,36,8
-51,37,10
-53,35,8
-57,31,4
-59,31,1
-63,30,-1
-63,29,3
-59,30,5
-52,28,6
-49,27,5
-52,26,4
-55,25,3
-58,24,4
-59,24,6
-58,26,7
-54,27,6
-52,28,7
-53,26,7
-57,25,7
-60,22,7
-61,22,8
-59,22,8
-56,23,10
-56,24,11
-55,25,11
-55,25,11
-56,25,12
-55,28,11
-58,40,11
-44,51,16
-50,48,4
-60,50,7
-47,43,13
-35,41,20
-20,44,37
-22,48,50
-30,49,37
-76,45,-10
-61,37,-11
-58,36,-13
-46,35,2
-41,34,12
-33,33,20
-35,35,21
-35,39,25
-35,40,24
-28,43,24
-23,48,30
-21,51,35
-22,53,35
-21,55,34
-11,59,36
-15,62,31
-10,65,31
-2,67,27
-4,67,20
-6,69,13
-8,68,13
-25,60,3
-29,59,2
-25,59,3
-27,61,9
-26,61,21
-27,56,22
-26,55,19
-28,50,28
-26,57,37
-27,53,30
-29,47,18
-14,43,16
-4,52,10
-22,53,-2
-40,58,20
-86,64,34
-39,51,15
-19,44,3
-36,52,16
-37,49,14
-37,49,4
-43,52,5
-40,52,6
-37,52,7
-34,52,9
-29,55,14
-24,58,12
-37,58,13
-29,54,14
-27,56,14
-28,56,13
-33,56,13
-31,56,15
-30,56,13
-32,56,13
-30,57,14
-29,58,11
-31,56,11
-29,58,15
-27,55,9
-29,55,8
-26,55,9
-27,57,11
-28,55,9
-29,54,8
-28,56,9
-29,54,9
-31,56,9
-29,56,10
-29,56,10
-29,56,12
-30,57,15
-31,56,16
-31,55,14
-27,54,16
-28,55,15
-29,55,15
-30,54,14
-34,54,14
-38,55,11
-37,53,10
-33,53,14
-34,52,17
-34,50,19
-32,50,22
-32,50,21
-34,50,20
-35,49,20
-34,50,20
-34,50,21
-32,50,23
-32,51,22
-33,51,21
-32,51,21
-32,52,20
-32,52,20
-31,52,20
-31,52,19
-30,53,18
-30,53,18
-31,54,16
-31,54,17
-29,55,16
-30,55,15
-30,55,14
-29,55,14
-28,56,13
-30,56,11
-30,56,12
-28,56,11
-28,57,11
-27,56,9
-27,58,9
-26,58,8
-30,60,2
-26,60,4
-30,57,1
-29,60,5
-30,59,4
-30,58,1
-33,55,-1
-35,56,-2
-33,58,0
-30,57,-1
-30,56,0
-29,56,3
-28,55,4
-29,58,3
-28,57,3
-29,58,7
-29,58,9
-28,57,9
-28,57,10
-29,56,9
-29,57,10
-29,56,12
-30,56,12
-31,56,11
-31,55,11
-31,55,11
-31,54,12
-31,55,14
-31,55,13
-31,54,13
-31,54,13
-31,54,13
-31,54,13
-31,54,13
-31,55,12
-31,55,12
-31,55,12
-31,55,12
-32,55,11
-32,55,11
-32,55,11
-32,55,11
-32,55,11
-32,55,11
-31,55,11
-32,55,11
-32,55,11
-31,55,11
-31,55,12
-32,55,11
-31,55,12
-31,55,11
-31,55,11
-31,55,11
-31,55,11
-31,55,11
-31,55,11
-31,55,11
-31,55,11
-31,55,11
-31,55,10
-31,55,11
-31,55,10
-31,55,10
-32,55,10
-32,55,10
-32,55,10
-31,55,11
-31,55,11
-31,55,11
-31,55,10
-31,55,11
-31,55,10
-32,55,10
-31,55,10
